what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971907399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971910538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971914496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971925330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347971960471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972033840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972051378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347972069351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347972098856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347972158441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347972160545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347972160709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347972162619
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1347972176428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972177069
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1347972178981
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972179020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347972266584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347972275041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972316680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972320935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347972337852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347972366224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347972369620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972373024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972375347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972378901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972417926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347972474436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972629696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972646614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972671131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972674232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1347972674243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972680029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972683151
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1347972716482
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1347972716523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972772328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972776782
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1347972776795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972779255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972799366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972801339
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347972803585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1347972814515
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972817107
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347972818956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972822004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972828757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347972841590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972842850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347972845246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972865346
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347972870361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347972877826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347972879991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347972902662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347972904046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972907665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972909278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347972910729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973100630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973102753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973103668
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347973133653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973148182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973251376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973255234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973257896
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347973262005
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347973263951
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347973264978
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347973264978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347973266029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347973278250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973286916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973327661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973362076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973391473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973405012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973408903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347973416758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974460937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974465334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974480485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974483489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974494197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347974507157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974507863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974509187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974510711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974618835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974619671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974620301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974620809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974746881
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347974757034
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974757034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974759065
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347974759065
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974760251
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347974764876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974767112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974783844
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974784283
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974784423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974785352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974818870
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347974821199
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974821391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974821496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347974830571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347974832054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347974833806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347974845536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974852250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974853578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974897014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974897134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974930838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974930950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974935471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974962745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974976609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347974997537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347975048112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347975057145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975059661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975059827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975074706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975079301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975132170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975136341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975141642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975149301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975177335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975177422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347975254286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975293963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347975299862
